Time,PI_feedwaterPump.y,gain.y,PTarget.y,gain1.y,GW_CWS1_Valve_Ramp_Cold_HT_out3.y,turbineStress.stress.inStress,turbineStress.stress.outStress,simpleGenerator.summary.P_el,quadruple1.p,quadruple1.T,quadruple2.p,quadruple2.T
5170.0,2345434.5,4.2857156,0.4,0.00033333333,0.02,236.53024,23.736008,243750460.0,19.777601,480.2713,107.10479,515.6594
5180.0,2345737.8,4.2857156,0.4,0.00033333333,0.02,236.50558,22.976364,243808180.0,19.781641,480.48343,107.11901,515.7131
5180.0,2345737.8,4.2857156,0.4,0.00033333333,0.02,235.85657,23.182953,243808180.0,19.781641,480.48343,107.11901,515.7131
5190.0,2346012.0,4.285715,0.4,0.00033333333,0.02,235.83247,22.440603,243862940.0,19.78558,480.6907,107.131836,515.75464
5190.0,2346012.0,4.285715,0.4,0.00033333333,0.02,235.17154,22.655981,243862940.0,19.78558,480.6907,107.131836,515.75464
5200.0,2346258.0,4.285715,0.4,0.00033333333,0.02,235.14804,21.931255,243914860.0,19.789412,480.89307,107.14333,515.7848
5200.0,2346258.0,4.285715,0.4,0.00033333333,0.02,234.47592,22.154724,243914860.0,19.789412,480.89307,107.14333,515.7848
5210.0,2346477.0,4.285715,0.4,0.00033333333,0.02,234.45302,21.448013,243963970.0,19.793137,481.09042,107.153534,515.8041
5210.0,2346477.0,4.285715,0.4,0.00033333333,0.02,233.77042,21.678886,243963970.0,19.793137,481.09042,107.153534,515.8041
5220.0,2346670.0,4.285715,0.4,0.00033333333,0.02,233.74811,20.990389,244010340.0,19.796753,481.28265,107.16251,515.8133
5220.0,2346670.0,4.285715,0.4,0.00033333333,0.02,233.05573,21.227995,244010340.0,19.796753,481.28265,107.16251,515.8133
5230.0,2346838.0,4.285715,0.4,0.00033333333,0.02,233.03403,20.55803,244054020.0,19.800257,481.46973,107.17031,515.813
5230.0,2346838.0,4.285715,0.4,0.00033333333,0.02,232.33255,20.801714,244054020.0,19.800257,481.46973,107.17031,515.813
5240.0,2346982.5,4.285715,0.4,0.00033333333,0.02,232.31146,20.150381,244095100.0,19.803648,481.6516,107.176994,515.8038
5240.0,2346982.5,4.285715,0.4,0.00033333333,0.02,231.60155,20.399506,244095100.0,19.803648,481.6516,107.176994,515.8038
5250.0,2347104.5,4.2857146,0.4,0.00033333333,0.02,231.58109,19.766907,244133630.0,19.806925,481.82825,107.18261,515.7864
5250.0,2347104.5,4.2857146,0.4,0.00033333333,0.02,230.86336,20.020851,244133630.0,19.806925,481.82825,107.18261,515.7864
5260.0,2347205.2,4.2857146,0.4,0.00033333333,0.02,230.8435,19.406942,244169660.0,19.810091,481.9997,107.18721,515.7613
5260.0,2347205.2,4.2857146,0.4,0.00033333333,0.02,230.11862,19.665108,244169660.0,19.810091,481.9997,107.18721,515.7613
5270.0,2347285.5,4.2857146,0.4,0.00033333333,0.02,230.0994,19.070004,244203280.0,19.813145,482.16586,107.19086,515.7291
5270.0,2347285.5,4.2857146,0.4,0.00033333333,0.02,229.36795,19.33181,244203280.0,19.813145,482.16586,107.19086,515.7291
5280.0,2347346.8,4.2857146,0.4,0.00033333333,0.02,229.34933,18.755577,244234530.0,19.816082,482.32678,107.1936,515.69055
5280.0,2347346.8,4.2857146,0.4,0.00033333333,0.02,228.61194,19.020458,244234530.0,19.816082,482.32678,107.1936,515.69055
5290.0,2347389.8,4.2857146,0.4,0.00033333333,0.02,228.59392,18.462944,244263500.0,19.818909,482.48245,107.1955,515.646
5290.0,2347389.8,4.2857146,0.4,0.00033333333,0.02,227.85114,18.730356,244263500.0,19.818909,482.48245,107.1955,515.646
5300.0,2347415.8,4.2857146,0.4,0.00033333333,0.02,227.83374,18.191555,244290270.0,19.821623,482.6329,107.196594,515.596
5300.0,2347415.8,4.2857146,0.4,0.00033333333,0.02,227.0861,18.460974,244290270.0,19.821623,482.6329,107.196594,515.596
5310.0,2347426.0,4.2857146,0.4,0.00033333333,0.02,227.06932,17.940943,244314900.0,19.824223,482.77814,107.19695,515.54126
5310.0,2347426.0,4.2857146,0.4,0.00033333333,0.02,226.31741,18.211857,244314900.0,19.824223,482.77814,107.19695,515.54126
5320.0,2347421.2,4.2857146,0.4,0.00033333333,0.02,226.30124,17.710571,244337460.0,19.826712,482.91812,107.19661,515.48224
5320.0,2347421.2,4.2857146,0.4,0.00033333333,0.02,225.54556,17.982487,244337460.0,19.826712,482.91812,107.19661,515.48224
5330.0,2347402.5,4.2857146,0.4,0.00033333333,0.02,225.52997,17.499245,244358060.0,19.829094,483.05307,107.19562,515.41925
5330.0,2347402.5,4.2857146,0.4,0.00033333333,0.02,224.77103,17.771704,244358060.0,19.829094,483.05307,107.19562,515.41925
5340.0,2347371.0,4.2857146,0.4,0.00033333333,0.02,224.75603,17.30671,244376780.0,19.831366,483.18292,107.19403,515.35297
5340.0,2347371.0,4.2857146,0.4,0.00033333333,0.02,223.9943,17.57926,244376780.0,19.831366,483.18292,107.19403,515.35297
5350.0,2347327.8,4.2857146,0.4,0.00033333333,0.02,223.97989,17.132406,244393700.0,19.83353,483.3077,107.191895,515.2838
5350.0,2347327.8,4.2857146,0.4,0.00033333333,0.02,223.21585,17.404613,244393700.0,19.83353,483.3077,107.191895,515.2838
5360.0,2347273.5,4.2857146,0.4,0.00033333333,0.02,223.20201,16.975332,244408910.0,19.835592,483.42758,107.189255,515.21216
5360.0,2347273.5,4.2857146,0.4,0.00033333333,0.02,222.4361,17.246792,244408910.0,19.835592,483.42758,107.189255,515.21216
5370.0,2347209.0,4.2857146,0.4,0.00033333333,0.02,222.42282,16.834826,244422530.0,19.837553,483.54263,107.18615,515.1383
5370.0,2347209.0,4.2857146,0.4,0.00033333333,0.02,221.65546,17.105148,244422530.0,19.837553,483.54263,107.18615,515.1383
5380.0,2347135.5,4.2857146,0.4,0.00033333333,0.02,221.64273,16.710379,244434620.0,19.839413,483.6529,107.18263,515.06287
5380.0,2347135.5,4.2857146,0.4,0.00033333333,0.02,220.87433,16.979195,244434620.0,19.839413,483.6529,107.18263,515.06287
5390.0,2347053.8,4.2857146,0.4,0.00033333333,0.02,220.86215,16.601242,244445280.0,19.841173,483.75845,107.178734,514.9861
5390.0,2347053.8,4.2857146,0.4,0.00033333333,0.02,220.0931,16.868202,244445280.0,19.841173,483.75845,107.178734,514.9861
5400.0,2346964.5,4.2857146,0.4,0.00033333333,0.02,220.08145,16.506552,244454610.0,19.842842,483.85944,107.17449,514.9082
5400.0,2346964.5,4.2857146,0.4,0.00033333333,0.02,219.31212,16.771328,244454610.0,19.842842,483.85944,107.17449,514.9082
5410.0,2346868.5,4.2857146,0.4,0.00033333333,0.02,219.301,16.4258,244462700.0,19.844416,483.95593,107.16995,514.8297
5410.0,2346868.5,4.2857146,0.4,0.00033333333,0.02,218.53172,16.688082,244462700.0,19.844416,483.95593,107.16995,514.8297
5420.0,2346766.8,4.285714,0.4,0.00033333333,0.02,218.52112,16.358345,244469630.0,19.845901,484.04803,107.16516,514.7509
5420.0,2346766.8,4.285714,0.4,0.00033333333,0.02,217.75224,16.61784,244469630.0,19.845901,484.04803,107.16516,514.7509
5430.0,2346659.5,4.285714,0.4,0.00033333333,0.02,217.74213,16.303307,244475440.0,19.847298,484.13586,107.16012,514.6719
5430.0,2346659.5,4.285714,0.4,0.00033333333,0.02,216.97398,16.559742,244475440.0,19.847298,484.13586,107.16012,514.6719
5440.0,2346548.0,4.285714,0.4,0.00033333333,0.02,216.96434,16.260162,244480240.0,19.848612,484.21954,107.154884,514.5931
5440.0,2346548.0,4.285714,0.4,0.00033333333,0.02,216.19722,16.513283,244480240.0,19.848612,484.21954,107.154884,514.5931
5450.0,2346432.8,4.285714,0.4,0.00033333333,0.02,216.18805,16.228292,244484110.0,19.849842,484.29913,107.14949,514.5148
5450.0,2346432.8,4.285714,0.4,0.00033333333,0.02,215.42223,16.477861,244484110.0,19.849842,484.29913,107.14949,514.5148
5460.0,2346314.2,4.285714,0.4,0.00033333333,0.02,215.41351,16.206951,244487070.0,19.850992,484.37482,107.14395,514.437
5460.0,2346314.2,4.285714,0.4,0.00033333333,0.02,214.64925,16.452747,244487070.0,19.850992,484.37482,107.14395,514.437
5470.0,2346193.2,4.285714,0.4,0.00033333333,0.02,214.64098,16.195522,244489220.0,19.852068,484.44666,107.138306,514.3601
5470.0,2346193.2,4.285714,0.4,0.00033333333,0.02,213.87854,16.437347,244489220.0,19.852068,484.44666,107.138306,514.3601
5480.0,2346070.2,4.285714,0.4,0.00033333333,0.02,213.87068,16.193434,244490610.0,19.85307,484.51477,107.132576,514.2843
5480.0,2346070.2,4.285714,0.4,0.00033333333,0.02,213.11029,16.431099,244490610.0,19.85307,484.51477,107.132576,514.2843
5490.0,2345946.0,4.285714,0.4,0.00033333333,0.02,213.10286,16.200052,244491310.0,19.854,484.5793,107.12679,514.2097
5490.0,2345946.0,4.285714,0.4,0.00033333333,0.02,212.34473,16.43339,244491310.0,19.854,484.5793,107.12679,514.2097
5500.0,2345820.8,4.285714,0.4,0.00033333333,0.02,212.33769,16.214743,244491360.0,19.854862,484.64038,107.12096,514.1365
5500.0,2345820.8,4.285714,0.4,0.00033333333,0.02,211.58202,16.4436,244491360.0,19.854862,484.64038,107.12096,514.1365
5510.0,2345695.0,4.285714,0.4,0.00033333333,0.02,211.57538,16.236963,244490830.0,19.85566,484.6981,107.11512,514.06476
5510.0,2345695.0,4.285714,0.4,0.00033333333,0.02,210.82236,16.4612,244490830.0,19.85566,484.6981,107.11512,514.06476
5520.0,2345569.5,4.285714,0.4,0.00033333333,0.02,210.81607,16.265982,244489810.0,19.856394,484.75262,107.1093,513.9948
5520.0,2345569.5,4.285714,0.4,0.00033333333,0.02,210.06587,16.485481,244489810.0,19.856394,484.75262,107.1093,513.9948
5530.0,2345445.2,4.285714,0.4,0.00033333333,0.02,210.05992,16.300383,244488430.0,19.857079,484.80432,107.10354,513.9269
5530.0,2345445.2,4.285714,0.4,0.00033333333,0.02,209.31267,16.51506,244488430.0,19.857079,484.80432,107.10354,513.9269
5540.0,2345321.8,4.285714,0.4,0.00033333333,0.02,209.30707,16.34095,244486610.0,19.857702,484.85297,107.09781,513.8607
5540.0,2345321.8,4.285714,0.4,0.00033333333,0.02,208.56293,16.550703,244486610.0,19.857702,484.85297,107.09781,513.8607
5550.0,2345198.5,4.285714,0.4,0.00033333333,0.02,208.5577,16.387583,244484340.0,19.858269,484.89853,107.09211,513.7964
5550.0,2345198.5,4.285714,0.4,0.00033333333,0.02,207.8168,16.59231,244484340.0,19.858269,484.89853,107.09211,513.7964
5560.0,2345077.8,4.285714,0.4,0.00033333333,0.02,207.81184,16.438005,244481900.0,19.85879,484.94165,107.08652,513.73425
5560.0,2345077.8,4.285714,0.4,0.00033333333,0.02,207.07431,16.637667,244481900.0,19.85879,484.94165,107.08652,513.73425
5570.0,2344958.5,4.285714,0.4,0.00033333333,0.02,207.06966,16.492743,244479200.0,19.859264,484.98212,107.08102,513.6742
5570.0,2344958.5,4.285714,0.4,0.00033333333,0.02,206.33559,16.687279,244479200.0,19.859264,484.98212,107.08102,513.6742
5580.0,2344841.0,4.285714,0.4,0.00033333333,0.02,206.33124,16.552076,244476220.0,19.85969,485.0199,107.075584,513.61615
5580.0,2344841.0,4.285714,0.4,0.00033333333,0.02,205.60074,16.741426,244476220.0,19.85969,485.0199,107.075584,513.61615
5590.0,2344725.8,4.285714,0.4,0.00033333333,0.02,205.59666,16.614708,244473070.0,19.860071,485.0553,107.07027,513.5603
5590.0,2344725.8,4.285714,0.4,0.00033333333,0.02,204.86984,16.798841,244473070.0,19.860071,485.0553,107.07027,513.5603
5600.0,2344613.2,4.285714,0.4,0.00033333333,0.02,204.86601,16.679697,244469860.0,19.860418,485.08856,107.06509,513.5067
5600.0,2344613.2,4.285714,0.4,0.00033333333,0.02,204.1429,16.85861,244469860.0,19.860418,485.08856,107.06509,513.5067
5610.0,2344503.2,4.285714,0.4,0.00033333333,0.02,204.13934,16.747917,244466480.0,19.860723,485.11948,107.06001,513.4553
5610.0,2344503.2,4.285714,0.4,0.00033333333,0.02,203.42003,16.921577,244466480.0,19.860723,485.11948,107.06001,513.4553
5620.0,2344395.8,4.285714,0.4,0.00033333333,0.02,203.41673,16.81892,244462980.0,19.860989,485.14816,107.05507,513.4062
5620.0,2344395.8,4.285714,0.4,0.00033333333,0.02,202.70131,16.98731,244462980.0,19.860989,485.14816,107.05507,513.4062
5630.0,2344292.0,4.285714,0.4,0.00033333333,0.02,202.6982,16.890608,244459520.0,19.861229,485.17517,107.050285,513.3593
5630.0,2344292.0,4.285714,0.4,0.00033333333,0.02,201.98666,17.053764,244459520.0,19.861229,485.17517,107.050285,513.3593
5640.0,2344191.2,4.285714,0.4,0.00033333333,0.02,201.98378,16.964273,244456000.0,19.861435,485.2002,107.04565,513.31476
5640.0,2344191.2,4.285714,0.4,0.00033333333,0.02,201.2762,17.122196,244456000.0,19.861435,485.2002,107.04565,513.31476
5650.0,2344093.2,4.285714,0.4,0.00033333333,0.02,201.27356,17.039917,244452430.0,19.861607,485.22318,107.041145,513.2724
5650.0,2344093.2,4.285714,0.4,0.00033333333,0.02,200.56998,17.192608,244452430.0,19.861607,485.22318,107.041145,513.2724
5660.0,2343999.0,4.285714,0.4,0.00033333333,0.02,200.56752,17.116133,244448880.0,19.861753,485.24454,107.03681,513.2323
5660.0,2343999.0,4.285714,0.4,0.00033333333,0.02,199.86795,17.263628,244448880.0,19.861753,485.24454,107.03681,513.2323
5670.0,2343908.2,4.285714,0.4,0.00033333333,0.02,199.86568,17.192944,244445360.0,19.861876,485.26428,107.03264,513.1945
5670.0,2343908.2,4.285714,0.4,0.00033333333,0.02,199.17017,17.33528,244445360.0,19.861876,485.26428,107.03264,513.1945
5680.0,2343821.0,4.285714,0.4,0.00033333333,0.02,199.16808,17.270214,244441890.0,19.861975,485.28247,107.028625,513.15894
5680.0,2343821.0,4.285714,0.4,0.00033333333,0.02,198.47661,17.407425,244441890.0,19.861975,485.28247,107.028625,513.15894
5690.0,2343737.5,4.285714,0.4,0.00033333333,0.02,198.47469,17.34757,244438460.0,19.862051,485.2992,107.024796,513.1256
5690.0,2343737.5,4.285714,0.4,0.00033333333,0.02,197.78728,17.479708,244438460.0,19.862051,485.2992,107.024796,513.1256
5700.0,2343657.8,4.285714,0.4,0.00033333333,0.02,197.7855,17.424656,244435100.0,19.862108,485.31458,107.021126,513.0945
5700.0,2343657.8,4.285714,0.4,0.00033333333,0.02,197.10217,17.551773,244435100.0,19.862108,485.31458,107.021126,513.0945
5710.0,2343581.8,4.285714,0.4,0.00033333333,0.02,197.10056,17.50123,244431860.0,19.862148,485.32867,107.01764,513.0655
5710.0,2343581.8,4.285714,0.4,0.00033333333,0.02,196.42126,17.623386,244431860.0,19.862148,485.32867,107.01764,513.0655
5720.0,2343509.5,4.285714,0.4,0.00033333333,0.02,196.41978,17.577032,244428700.0,19.862171,485.34164,107.01433,513.0387
5720.0,2343509.5,4.285714,0.4,0.00033333333,0.02,195.74454,17.694298,244428700.0,19.862171,485.34164,107.01433,513.0387
5730.0,2343441.0,4.285714,0.4,0.00033333333,0.02,195.74318,17.651907,244425660.0,19.86218,485.3535,107.011185,513.0139
5730.0,2343441.0,4.285714,0.4,0.00033333333,0.02,195.07196,17.764349,244425660.0,19.86218,485.3535,107.011185,513.0139
5740.0,2343376.5,4.285714,0.4,0.00033333333,0.02,195.07071,17.725554,244422750.0,19.862179,485.36432,107.008224,512.9912
5740.0,2343376.5,4.285714,0.4,0.00033333333,0.02,194.4035,17.833248,244422750.0,19.862179,485.36432,107.008224,512.9912
5750.0,2343315.8,4.285714,0.4,0.00033333333,0.02,194.40236,17.797728,244419980.0,19.862167,485.37424,107.00544,512.9706
5750.0,2343315.8,4.285714,0.4,0.00033333333,0.02,193.73912,17.900759,244419980.0,19.862167,485.37424,107.00544,512.9706
5760.0,2343258.5,4.285714,0.4,0.00033333333,0.02,193.73808,17.868425,244417360.0,19.862144,485.38327,107.00282,512.95184
5760.0,2343258.5,4.285714,0.4,0.00033333333,0.02,193.07878,17.966873,244417360.0,19.862144,485.38327,107.00282,512.95184
5770.0,2343205.0,4.285714,0.4,0.00033333333,0.02,193.07784,17.93739,244414860.0,19.862112,485.3915,107.00038,512.935
5770.0,2343205.0,4.285714,0.4,0.00033333333,0.02,192.42244,18.031343,244414860.0,19.862112,485.3915,107.00038,512.935
5780.0,2343155.2,4.285714,0.4,0.00033333333,0.02,192.42157,18.004423,244412540.0,19.862074,485.39902,106.998116,512.92004
5780.0,2343155.2,4.285714,0.4,0.00033333333,0.02,191.77005,18.093971,244412540.0,19.862074,485.39902,106.998116,512.92004
5790.0,2343109.0,4.285714,0.4,0.00033333333,0.02,191.76926,18.069468,244410400.0,19.86203,485.40588,106.99601,512.9068
5790.0,2343109.0,4.285714,0.4,0.00033333333,0.02,191.12157,18.154703,244410400.0,19.86203,485.40588,106.99601,512.9068
5800.0,2343066.0,4.285714,0.4,0.00033333333,0.02,191.12085,18.132439,244408400.0,19.861982,485.4121,106.99407,512.8953
5800.0,2343066.0,4.285714,0.4,0.00033333333,0.02,190.47694,18.213455,244408400.0,19.861982,485.4121,106.99407,512.8953
5810.0,2343026.8,4.285714,0.4,0.00033333333,0.02,190.47629,18.19315,244406560.0,19.861929,485.4178,106.99229,512.88556
5810.0,2343026.8,4.285714,0.4,0.00033333333,0.02,189.83612,18.270042,244406560.0,19.861929,485.4178,106.99229,512.88556
5820.0,2342990.5,4.285714,0.4,0.00033333333,0.02,189.83553,18.25136,244404910.0,19.861874,485.423,106.99066,512.8773
5820.0,2342990.5,4.285714,0.4,0.00033333333,0.02,189.19904,18.324234,244404910.0,19.861874,485.423,106.99066,512.8773
5830.0,2342957.5,4.285714,0.4,0.00033333333,0.02,189.19849,18.306877,244403420.0,19.861818,485.42786,106.98918,512.8705
5830.0,2342957.5,4.285714,0.4,0.00033333333,0.02,188.56563,18.375835,244403420.0,19.861818,485.42786,106.98918,512.8705
5840.0,2342927.5,4.285714,0.4,0.00033333333,0.02,188.56512,18.36007,244402100.0,19.86176,485.43225,106.98785,512.8652
5840.0,2342927.5,4.285714,0.4,0.00033333333,0.02,187.93584,18.42521,244402100.0,19.86176,485.43225,106.98785,512.8652
5850.0,2342900.8,4.285714,0.4,0.00033333333,0.02,187.9354,18.411032,244400930.0,19.861698,485.43622,106.986664,512.86145
5850.0,2342900.8,4.285714,0.4,0.00033333333,0.02,187.30965,18.472448,244400930.0,19.861698,485.43622,106.986664,512.86145
5860.0,2342876.5,4.285714,0.4,0.00033333333,0.02,187.30922,18.458912,244399920.0,19.861639,485.44,106.9856,512.8588
5860.0,2342876.5,4.285714,0.4,0.00033333333,0.02,186.68695,18.516716,244399920.0,19.861639,485.44,106.9856,512.8588
5870.0,2342855.2,4.285714,0.4,0.00033333333,0.02,186.68655,18.504286,244399090.0,19.861578,485.44345,106.98468,512.8576
5870.0,2342855.2,4.285714,0.4,0.00033333333,0.02,186.0677,18.558577,244399090.0,19.861578,485.44345,106.98468,512.8576
5880.0,2342837.0,4.285714,0.4,0.00033333333,0.02,186.06735,18.54728,244398400.0,19.861519,485.44662,106.9839,512.85767
5880.0,2342837.0,4.285714,0.4,0.00033333333,0.02,185.45187,18.59815,244398400.0,19.861519,485.44662,106.9839,512.85767
5890.0,2342821.2,4.285714,0.4,0.00033333333,0.02,185.45154,18.587452,244397870.0,19.86146,485.44962,106.98323,512.8588
5890.0,2342821.2,4.285714,0.4,0.00033333333,0.02,184.83939,18.635008,244397870.0,19.86146,485.44962,106.98323,512.8588
5900.0,2342807.8,4.285714,0.4,0.00033333333,0.02,184.83905,18.624815,244397490.0,19.861403,485.45245,106.98268,512.8611
5900.0,2342807.8,4.285714,0.4,0.00033333333,0.02,184.23016,18.669157,244397490.0,19.861403,485.45245,106.98268,512.8611
5910.0,2342796.8,4.285714,0.4,0.00033333333,0.02,184.22986,18.659685,244397260.0,19.861345,485.4551,106.982254,512.8645
5910.0,2342796.8,4.285714,0.4,0.00033333333,0.02,183.62416,18.700909,244397260.0,19.861345,485.4551,106.982254,512.8645
5920.0,2342788.2,4.285714,0.4,0.00033333333,0.02,183.62387,18.69194,244397200.0,19.861292,485.4576,106.98193,512.86896
5920.0,2342788.2,4.285714,0.4,0.00033333333,0.02,183.02135,18.730143,244397200.0,19.861292,485.4576,106.98193,512.86896
5930.0,2342781.8,4.285714,0.4,0.00033333333,0.02,183.02106,18.72122,244397280.0,19.86124,485.4601,106.98171,512.8742
5930.0,2342781.8,4.285714,0.4,0.00033333333,0.02,182.42162,18.756506,244397280.0,19.86124,485.4601,106.98171,512.8742
5940.0,2342777.5,4.285714,0.4,0.00033333333,0.02,182.42134,18.747944,244397520.0,19.86119,485.4625,106.9816,512.88043
5940.0,2342777.5,4.285714,0.4,0.00033333333,0.02,181.82494,18.780407,244397520.0,19.86119,485.4625,106.9816,512.88043
5950.0,2342775.5,4.285714,0.4,0.00033333333,0.02,181.82468,18.772205,244397900.0,19.861145,485.46478,106.98159,512.88763
5950.0,2342775.5,4.285714,0.4,0.00033333333,0.02,181.23126,18.801935,244397900.0,19.861145,485.46478,106.98159,512.88763
5960.0,2342775.2,4.285714,0.4,0.00033333333,0.02,181.231,18.793703,244398430.0,19.861101,485.4671,106.98167,512.8955
5960.0,2342775.2,4.285714,0.4,0.00033333333,0.02,180.64053,18.820795,244398430.0,19.861101,485.4671,106.98167,512.8955
5970.0,2342776.8,4.285714,0.4,0.00033333333,0.02,180.64026,18.812616,244399100.0,19.861061,485.46936,106.98183,512.9042
5970.0,2342776.8,4.285714,0.4,0.00033333333,0.02,180.05267,18.837166,244399100.0,19.861061,485.46936,106.98183,512.9042
5980.0,2342780.0,4.285714,0.4,0.00033333333,0.02,180.05241,18.82897,244399940.0,19.861025,485.47165,106.98207,512.9135
5980.0,2342780.0,4.285714,0.4,0.00033333333,0.02,179.46765,18.851065,244399940.0,19.861025,485.47165,106.98207,512.9135
5990.0,2342785.0,4.285714,0.4,0.00033333333,0.02,179.46739,18.842777,244400900.0,19.86099,485.47397,106.9824,512.9236
5990.0,2342785.0,4.285714,0.4,0.00033333333,0.02,178.8854,18.862509,244400900.0,19.86099,485.47397,106.9824,512.9236
6000.0,2342791.8,4.285714,0.4,0.00033333333,0.02,178.88515,18.854061,244402000.0,19.860962,485.47635,106.9828,512.93427
6000.0,2342791.8,4.285714,0.4,0.00033333333,0.02,178.3059,18.871515,244402000.0,19.860962,485.47635,106.9828,512.93427
6010.0,2342799.8,4.285714,0.4,0.00033333333,0.02,178.30562,18.862835,244403230.0,19.860935,485.47876,106.98328,512.94543
6010.0,2342799.8,4.285714,0.4,0.00033333333,0.02,177.72905,18.878101,244403230.0,19.860935,485.47876,106.98328,512.94543
6020.0,2342809.5,4.285714,0.4,0.00033333333,0.02,177.72876,18.869156,244404600.0,19.860914,485.48126,106.98382,512.9572
6020.0,2342809.5,4.285714,0.4,0.00033333333,0.02,177.15482,18.882317,244404600.0,19.860914,485.48126,106.98382,512.9572
6030.0,2342820.2,4.285714,0.4,0.00033333333,0.02,177.15453,18.87309,244406110.0,19.860897,485.48386,106.98442,512.9694
6030.0,2342820.2,4.285714,0.4,0.00033333333,0.02,176.58316,18.884232,244406110.0,19.860897,485.48386,106.98442,512.9694
6040.0,2342832.5,4.285714,0.4,0.00033333333,0.02,176.58286,18.874617,244407740.0,19.860884,485.48654,106.98508,512.98206
6040.0,2342832.5,4.285714,0.4,0.00033333333,0.02,176.01402,18.883818,244407740.0,19.860884,485.48654,106.98508,512.98206
6050.0,2342845.8,4.285714,0.4,0.00033333333,0.02,176.0137,18.873749,244409490.0,19.860874,485.48935,106.985794,512.995
6050.0,2342845.8,4.285714,0.4,0.00033333333,0.02,175.44736,18.881092,244409490.0,19.860874,485.48935,106.985794,512.995
6060.0,2342860.0,4.285714,0.4,0.00033333333,0.02,175.44702,18.870508,244411360.0,19.86087,485.4923,106.98655,513.00836
6060.0,2342860.0,4.285714,0.4,0.00033333333,0.02,174.88312,18.876074,244411360.0,19.86087,485.4923,106.98655,513.00836
6070.0,2342875.2,4.285714,0.4,0.00033333333,0.02,174.88277,18.86491,244413340.0,19.86087,485.49542,106.98736,513.0219
6070.0,2342875.2,4.285714,0.4,0.00033333333,0.02,174.32124,18.868778,244413340.0,19.86087,485.49542,106.98736,513.0219
6080.0,2342891.2,4.285714,0.4,0.00033333333,0.02,174.32086,18.856972,244415460.0,19.860876,485.49872,106.988205,513.0357
6080.0,2342891.2,4.285714,0.4,0.00033333333,0.02,173.76169,18.859219,244415460.0,19.860876,485.49872,106.988205,513.0357
6090.0,2342908.5,4.285714,0.4,0.00033333333,0.02,173.76129,18.8471,244417650.0,19.860886,485.5021,106.98909,513.0498
6090.0,2342908.5,4.285714,0.4,0.00033333333,0.02,173.20442,18.847794,244417650.0,19.860886,485.5021,106.98909,513.0498
6100.0,2342926.2,4.285714,0.4,0.00033333333,0.02,173.20401,18.835238,244419950.0,19.8609,485.5056,106.99001,513.06415
6100.0,2342926.2,4.285714,0.4,0.00033333333,0.02,172.6494,18.834448,244419950.0,19.8609,485.5056,106.99001,513.06415
6110.0,2342945.0,4.285714,0.4,0.00033333333,0.02,172.64899,18.821316,244422340.0,19.860918,485.50928,106.990974,513.0786
6110.0,2342945.0,4.285714,0.4,0.00033333333,0.02,172.0966,18.81911,244422340.0,19.860918,485.50928,106.990974,513.0786
6120.0,2342964.2,4.285714,0.4,0.00033333333,0.02,172.09616,18.805368,244424830.0,19.86094,485.51312,106.99196,513.0932
6120.0,2342964.2,4.285714,0.4,0.00033333333,0.02,171.54594,18.801817,244424830.0,19.86094,485.51312,106.99196,513.0932
6130.0,2342984.2,4.285714,0.4,0.00033333333,0.02,171.54549,18.787434,244427400.0,19.86097,485.51715,106.992966,513.1079
6130.0,2342984.2,4.285714,0.4,0.00033333333,0.02,170.99742,18.782602,244427400.0,19.86097,485.51715,106.992966,513.1079
6140.0,2343004.5,4.285714,0.4,0.00033333333,0.02,170.99695,18.767542,244430060.0,19.861002,485.52136,106.993996,513.12256
6140.0,2343004.5,4.285714,0.4,0.00033333333,0.02,170.45099,18.761496,244430060.0,19.861002,485.52136,106.993996,513.12256
6150.0,2343025.2,4.285714,0.4,0.00033333333,0.02,170.45049,18.745771,244432800.0,19.861038,485.52576,106.99504,513.13727
6150.0,2343025.2,4.285714,0.4,0.00033333333,0.02,169.90659,18.738573,244432800.0,19.861038,485.52576,106.99504,513.13727
6160.0,2343046.8,4.285714,0.4,0.00033333333,0.02,169.90607,18.722559,244435580.0,19.86108,485.5302,106.99612,513.15216
6160.0,2343046.8,4.285714,0.4,0.00033333333,0.02,169.36421,18.714258,244435580.0,19.86108,485.5302,106.99612,513.15216
6170.0,2343068.5,4.285714,0.4,0.00033333333,0.02,169.36368,18.697674,244438450.0,19.861124,485.53485,106.99721,513.167
6170.0,2343068.5,4.285714,0.4,0.00033333333,0.02,168.82384,18.688328,244438450.0,19.861124,485.53485,106.99721,513.167
6180.0,2343090.5,4.285714,0.4,0.00033333333,0.02,168.82329,18.671164,244441360.0,19.861174,485.53964,106.99831,513.18176
6180.0,2343090.5,4.285714,0.4,0.00033333333,0.02,168.28542,18.66083,244441360.0,19.861174,485.53964,106.99831,513.18176
6190.0,2343113.0,4.285714,0.4,0.00033333333,0.02,168.28484,18.643082,244444340.0,19.861227,485.54462,106.99941,513.19653
6190.0,2343113.0,4.285714,0.4,0.00033333333,0.02,167.74892,18.63181,244444340.0,19.861227,485.54462,106.99941,513.19653
6200.0,2343135.5,4.285714,0.4,0.00033333333,0.02,167.74832,18.61347,244447340.0,19.861284,485.54974,107.000534,513.2112
